formula,phase,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Al0.15CrFe1.5Ni0.5,1,Al0.15 Cr1 Fe1.5 Ni0.5,4,0.5958198215594749,0.5242464324479909,0.4884746514679943,0.48010518122993084,0.4770106830912012,13.0,28.0,15.0,25.063492063492067,1.8241370622322994,26.0,49.0,73.0,24.0,54.904761904761905,3.749055177626606,55.0,26.9815386,58.6934,31.711861399999997,53.70080342539683,3.627043269337363,55.845,933.47,2180.0,1246.53,1873.1811111111112,194.80564373897712,1811.0,6.0,13.0,7.0,7.920634920634921,1.219450743260267,8.0,3.0,4.0,1.0,3.952380952380952,0.09070294784580524,4.0,121.0,139.0,18.0,132.42857142857142,4.172335600907025,132.0,1.61,1.91,0.2999999999999998,1.7782539682539682,0.09110607205845307,1.83,1.0,2.0,1.0,1.6825396825396826,0.4333585285966239,2.0,0.0,1.0,1.0,0.047619047619047616,0.09070294784580499,0.0,0.0,8.0,8.0,5.714285714285714,0.9977324263038548,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.444444444444445,1.3403880070546734,8.0,0.0,1.0,1.0,0.31746031746031744,0.4333585285966239,0.0,0.0,5.0,5.0,0.2380952380952381,0.45351473922902497,0.0,0.0,5.0,5.0,3.8095238095238098,0.9372637944066513,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.365079365079366,1.0985134794658604,4.0,10.32,16.48,6.16,11.084761904761905,0.5806500377928945,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.099584619047619,0.9629316009070295,2.1106628,225.0,229.0,4.0,228.1746031746032,1.310153691106062,229.0
Al0.16CoCrFeMnNi,2,Al0.16 Co1 Cr1 Fe1 Mn1 Ni1,6,0.43445445795975357,0.33148115439176074,0.2673905907787419,0.2438951641789621,0.227639330105876,13.0,28.0,15.0,25.596899224806197,1.6315125292951154,24.0,49.0,73.0,24.0,55.55813953488372,4.1373715521903724,49.0,26.9815386,58.933195,31.951656399999997,55.17883453023256,3.0756168253109775,51.9961,933.47,2180.0,1246.53,1774.2936434108526,171.4777958055405,1519.0,6.0,13.0,7.0,8.155038759689923,1.34306832522084,6.0,3.0,4.0,1.0,3.9689922480620154,0.06009254251547388,4.0,121.0,139.0,18.0,131.65891472868216,5.822967369749415,124.0,1.55,1.91,0.3599999999999999,1.7611627906976743,0.13043086352983593,1.55,1.0,2.0,1.0,1.806201550387597,0.31248122108046383,1.0,0.0,1.0,1.0,0.031007751937984496,0.06009254251547383,0.0,0.0,8.0,8.0,6.007751937984496,1.1567814434228711,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.844961240310078,1.34306832522084,6.0,0.0,1.0,1.0,0.19379844961240308,0.31248122108046383,0.0,0.0,5.0,5.0,0.15503875968992248,0.3004627125773692,0.0,0.0,5.0,5.0,3.682170542635659,1.1447629349197763,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0310077519379846,1.198846223183703,2.0,10.245,16.48,6.235000000000001,10.777012830794574,0.5137461691001141,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8245811668003208,0.779058785426108,0.0,194.0,229.0,35.0,218.9922480620155,10.459107024818218,194.0
Al0.18CoCrFeMnNi,2,Al0.18 Co1 Cr1 Fe1 Mn1 Ni1,6,0.43306971794339727,0.33023948397738795,0.26635909067097396,0.24295350787227013,0.2267604138854839,13.0,28.0,15.0,25.54826254826255,1.681549171896662,24.0,49.0,73.0,24.0,55.625482625482626,4.1994007244972495,49.0,26.9815386,58.933195,31.951656399999997,55.06996466177607,3.1898459516107365,51.9961,933.47,2180.0,1246.53,1771.0472200772203,173.3226099789807,1519.0,6.0,13.0,7.0,8.173745173745175,1.3595503942994294,6.0,3.0,4.0,1.0,3.965250965250965,0.0670830786660904,4.0,121.0,139.0,18.0,131.6177606177606,5.848153724601603,124.0,1.55,1.91,0.3599999999999999,1.7605791505791506,0.13060330048747035,1.55,1.0,2.0,1.0,1.806949806949807,0.31156363202695253,1.0,0.0,1.0,1.0,0.03474903474903475,0.06708307866609024,0.0,0.0,8.0,8.0,5.984555984555985,1.1761899792787824,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.826254826254827,1.359550394299429,6.0,0.0,1.0,1.0,0.19305019305019305,0.31156363202695253,0.0,0.0,5.0,5.0,0.17374517374517373,0.3354153933304512,0.0,0.0,5.0,5.0,3.667953667953668,1.1568104232196896,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0347490347490345,1.1985510055008126,2.0,10.245,16.48,6.235000000000001,10.799032086274131,0.5457691653268437,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8213974557315937,0.7785093005933641,0.0,194.0,229.0,35.0,219.01544401544402,10.436636305362175,194.0
Al0.19CoCrFeMnNi,2,Al0.19 Co1 Cr1 Fe1 Mn1 Ni1,6,0.43239415509259227,0.3296257233923867,0.2658464983775468,0.2424854088732275,0.2263234960555592,13.0,28.0,15.0,25.52408477842004,1.7062603717687417,24.0,49.0,73.0,24.0,55.65895953757226,4.2300110260950925,49.0,26.9815386,58.933195,31.951656399999997,55.01584438034683,3.2462666123158117,51.9961,933.47,2180.0,1246.53,1769.4333911368017,174.232453844469,1519.0,6.0,13.0,7.0,8.183044315992294,1.3676812901645008,6.0,3.0,4.0,1.0,3.9633911368015418,0.07053730866754994,4.0,121.0,139.0,18.0,131.59730250481698,5.86053660329446,124.0,1.55,1.91,0.3599999999999999,1.7602890173410406,0.13068707051132122,1.55,1.0,2.0,1.0,1.8073217726396917,0.3111066561231953,1.0,0.0,1.0,1.0,0.03660886319845858,0.07053730866755024,0.0,0.0,8.0,8.0,5.973025048169557,1.1872542795727667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.816955684007708,1.3676812901645004,6.0,0.0,1.0,1.0,0.1926782273603083,0.3111066561231953,0.0,0.0,5.0,5.0,0.18304431599229287,0.35268654333775135,0.0,0.0,5.0,5.0,3.660886319845858,1.1627518460356177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.036608863198459,1.19839174936238,2.0,10.245,16.48,6.235000000000001,10.809978074547207,0.5615900159109155,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8198148016743074,0.7782290545862758,0.0,194.0,229.0,35.0,219.02697495183045,10.425414221063923,194.0
Al0.1CoCrFeMnNi,1,Al0.1 Co1 Cr1 Fe1 Mn1 Ni1,6,0.4388829271686156,0.3353117524459007,0.27053533595149765,0.24676450083088985,0.23031743982164085,13.0,28.0,15.0,25.74509803921569,1.476355247981545,24.0,49.0,73.0,24.0,55.352941176470594,3.9446366782006934,49.0,26.9815386,58.933195,31.951656399999997,55.51056742352941,2.7215265605536327,51.9961,933.47,2180.0,1246.53,1784.1856862745099,165.7367166474433,1519.0,6.0,13.0,7.0,8.098039215686274,1.2918108419838523,6.0,3.0,4.0,1.0,3.9803921568627456,0.03844675124951892,4.0,121.0,139.0,18.0,131.78431372549022,5.743944636678196,124.0,1.55,1.91,0.3599999999999999,1.7629411764705882,0.1298731257208766,1.55,1.0,2.0,1.0,1.803921568627451,0.3152633602460592,1.0,0.0,1.0,1.0,0.019607843137254905,0.03844675124951943,0.0,0.0,8.0,8.0,6.07843137254902,1.1149557862360633,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.901960784313726,1.2918108419838523,6.0,0.0,1.0,1.0,0.19607843137254904,0.3152633602460592,0.0,0.0,5.0,5.0,0.09803921568627452,0.1922337562475971,0.0,0.0,5.0,5.0,3.7254901960784315,1.107266435986159,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.019607843137255,1.1995386389850058,2.0,10.245,16.48,6.235000000000001,10.70991886409804,0.4224197589780856,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8342821217038541,0.7806155908205069,0.0,194.0,229.0,35.0,218.921568627451,10.526720492118415,194.0
Al0.1CoCrFeNi,1,Al0.1 Co1 Cr1 Fe1 Ni1,5,0.4884142535244095,0.3872032498456365,0.3218313586649244,0.2973204045263648,0.2801703304877821,13.0,28.0,15.0,25.926829268292686,1.570493753718024,24.0,49.0,73.0,24.0,56.17073170731708,4.069006543723973,49.0,26.9815386,58.933195,31.951656399999997,55.650207039024394,3.1809628697204015,51.9961,933.47,2180.0,1246.53,1848.8651219512196,161.52920880428323,1728.0,6.0,13.0,7.0,8.365853658536585,1.3325401546698394,6.0,3.0,4.0,1.0,3.9756097560975614,0.04759071980963672,4.0,121.0,139.0,18.0,130.02439024390245,5.342058298631767,124.0,1.61,1.91,0.2999999999999998,1.8148780487804879,0.0855443188578227,1.66,1.0,2.0,1.0,1.75609756097561,0.36882807852468763,1.0,0.0,1.0,1.0,0.02439024390243903,0.047590719809637125,0.0,0.0,8.0,8.0,6.341463414634147,1.1302795954788818,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.121951219512194,1.3444378346222488,6.0,0.0,1.0,1.0,0.24390243902439027,0.36882807852468774,0.0,0.0,5.0,5.0,0.12195121951219513,0.2379535990481856,0.0,0.0,5.0,5.0,3.414634146341464,1.0588935157644261,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.780487804878049,1.2492563950029745,2.0,10.245,16.48,6.235000000000001,10.764146341463416,0.4865556216537781,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0376899268292683,0.7725629982153481,0.0,194.0,229.0,35.0,219.39024390243904,12.385484830458054,194.0
Al0.1CoFeNiSi0.1,1,Al0.1 Co1 Fe1 Ni1 Si0.1,5,0.5430670999057114,0.4508031246925272,0.38929143768302316,0.3656033824690265,0.3487884918879204,13.0,28.0,15.0,26.15625,1.6796875,26.0,55.0,78.0,23.0,59.09375000000001,3.242187500000002,55.0,26.9815386,58.933195,31.951656399999997,55.93071839375,3.603223882812499,55.845,933.47,1811.0,877.53,1740.3271874999998,61.46601562500004,1728.0,8.0,14.0,6.0,9.28125,0.9765625,8.0,3.0,4.0,1.0,3.9375000000000004,0.11718749999999961,4.0,111.0,132.0,21.0,126.62500000000001,3.3593750000000053,124.0,1.61,1.91,0.2999999999999998,1.8659375,0.038457031249999905,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.09375000000000001,0.17578125,0.0,0.0,8.0,8.0,6.5625,1.171875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.65625,1.0546875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.28125,0.52734375,0.0,0.0,4.0,4.0,2.8125,0.859375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.09375,0.7421875,2.0,10.245,20.44,10.195000000000002,10.933437499999998,0.9408203124999986,10.245,0.0,0.773,0.773,0.02415625,0.046802734375,0.0,0.0,2.1106628,2.1106628,1.3295402187499998,0.6250334765625,0.5953947,194.0,229.0,35.0,216.625,14.140625,194.0
Al0.1CrFe2Mn1.25Ni0.75,3,Al0.1 Cr1 Fe2 Mn1.25 Ni0.75,5,0.5237533485958071,0.4409875734530416,0.4021471521770007,0.3946903246994652,0.39255218240204476,13.0,28.0,15.0,25.40196078431373,1.233179546328335,26.0,49.0,73.0,24.0,54.32352941176471,3.2266435986159165,55.0,26.9815386,58.6934,31.711861399999997,54.7209529627451,2.1563899603998444,55.845,933.47,2180.0,1246.53,1782.3719607843138,178.38592848904264,1811.0,6.0,13.0,7.0,7.754901960784314,1.058246828143022,8.0,3.0,4.0,1.0,3.9803921568627456,0.03844675124951892,4.0,121.0,139.0,18.0,133.69607843137257,4.679930795847754,132.0,1.55,1.91,0.3599999999999999,1.7354901960784312,0.12545174932718187,1.83,1.0,2.0,1.0,1.803921568627451,0.3152633602460592,2.0,0.0,1.0,1.0,0.019607843137254905,0.03844675124951942,0.0,0.0,8.0,8.0,5.735294117647059,0.8737024221453288,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.5588235294117645,1.06401384083045,8.0,0.0,1.0,1.0,0.19607843137254904,0.3152633602460592,0.0,0.0,5.0,5.0,0.09803921568627452,0.19223375624759712,0.0,0.0,5.0,5.0,4.068627450980393,0.8217993079584776,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.362745098039216,0.9794309880815072,4.0,10.32,16.48,6.16,10.813231913455883,0.3699783902739335,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9153449560513862,0.9375041913322464,2.1106628,217.0,229.0,12.0,225.3921568627451,4.244521337946941,229.0
Al0.24NbTiVZr,3,Al0.24 Nb1 Ti1 V1 Zr1,5,0.4750822004533649,0.3748178385304826,0.31121708498045353,0.2875036912665387,0.2709194276426588,13.0,41.0,28.0,30.452830188679243,9.478462086151655,22.0,43.0,73.0,30.0,46.58490566037735,3.1861872552509762,43.0,26.9815386,92.90638,65.92484139999999,68.25812482641508,22.459495446778213,47.867,933.47,2750.0,1816.53,2175.951132075472,274.1027055891776,1941.0,4.0,13.0,9.0,4.981132075471698,0.9255962976148095,4.0,3.0,5.0,2.0,4.415094339622641,0.5517977928088287,4.0,121.0,175.0,54.0,160.62264150943395,8.374866500533997,153.0,1.33,1.63,0.2999999999999998,1.5298113207547168,0.09425062299750808,1.33,1.0,2.0,1.0,1.7641509433962264,0.3604485582057672,1.0,0.0,1.0,1.0,0.056603773584905655,0.10679957280170878,0.0,0.0,4.0,4.0,2.594339622641509,0.8543965824136703,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.415094339622641,0.5517977928088287,4.0,0.0,1.0,1.0,0.23584905660377356,0.3604485582057672,0.0,0.0,5.0,5.0,0.2830188679245283,0.5339978640085439,0.0,0.0,8.0,8.0,6.839622641509433,1.1703453186187258,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.3584905660377355,0.6051975792096831,7.0,13.01,23.195,10.185,17.695801886792452,2.8223567105731573,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.314465408797169e-06,8.12210751155794e-06,0.0,194.0,229.0,35.0,212.2641509433962,17.230331078675686,194.0
Al0.25CoCrCu0.75FeNi,1,Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1,6,0.4301162633521314,0.3286569225721215,0.2669733740709835,0.244949236549885,0.23006108164661093,13.0,29.0,16.0,26.0,2.1,24.0,49.0,73.0,24.0,57.85,4.68,49.0,26.9815386,63.546,36.5644614,55.97451593000001,4.542470476999998,51.9961,933.47,2180.0,1246.53,1747.739,206.3132,1728.0,6.0,13.0,7.0,8.9,1.52,6.0,3.0,4.0,1.0,3.95,0.09499999999999983,4.0,121.0,139.0,18.0,130.05,4.9449999999999985,124.0,1.61,1.91,0.2999999999999998,1.8215,0.08575000000000002,1.66,1.0,2.0,1.0,1.65,0.45499999999999996,1.0,0.0,1.0,1.0,0.05,0.095,0.0,0.0,10.0,10.0,6.7,1.6299999999999997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.4,1.6599999999999997,6.0,0.0,1.0,1.0,0.35,0.45499999999999996,0.0,0.0,5.0,5.0,0.25,0.475,0.0,0.0,5.0,5.0,2.8,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4,1.44,2.0,10.245,16.48,6.235000000000001,10.9815,0.6598,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.85090574,0.782929008,0.0,194.0,229.0,35.0,220.4,10.559999999999997,194.0
Al0.25CoCrCu0.75FeNiTi0.5,1,Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1 Ti0.5,7,0.4014436757421748,0.3015585198576135,0.24305991955698575,0.22274120016541823,0.2091514725403302,13.0,29.0,16.0,25.636363636363637,2.40495867768595,24.0,43.0,73.0,30.0,56.5,5.7272727272727275,49.0,26.9815386,63.546,36.5644614,55.23746902727273,5.0874858719008245,51.9961,933.47,2180.0,1246.53,1765.3081818181818,200.33504132231403,1728.0,4.0,13.0,9.0,8.454545454545455,1.8677685950413225,6.0,3.0,4.0,1.0,3.9545454545454546,0.08677685950413219,4.0,121.0,160.0,39.0,132.77272727272728,7.2148760330578545,124.0,1.54,1.91,0.3699999999999999,1.795909090909091,0.11285123966942147,1.66,1.0,2.0,1.0,1.6818181818181819,0.4338842975206612,1.0,0.0,1.0,1.0,0.045454545454545456,0.08677685950413223,0.0,0.0,10.0,10.0,6.2727272727272725,1.9090909090909092,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.0,1.9090909090909092,6.0,0.0,1.0,1.0,0.3181818181818182,0.4338842975206612,0.0,0.0,5.0,5.0,0.22727272727272727,0.43388429752066116,0.0,0.0,8.0,8.0,3.272727272727273,1.7520661157024795,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.8181818181818183,1.7272727272727273,2.0,10.245,16.69,6.445000000000002,11.500454545454547,1.3962396694214887,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7735527212121212,0.7680103845730027,0.0,194.0,229.0,35.0,218.0,13.090909090909092,194.0
Al0.25CoCrCuFeMnNiTiV,1,Al0.25 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,9,0.3441762633818348,0.2425819680656314,0.18372770539425967,0.1631395950960431,0.1492296276389455,13.0,29.0,16.0,25.12121212121212,2.3067033976124884,22.0,43.0,73.0,30.0,54.09090909090909,6.3911845730027546,43.0,26.9815386,63.546,36.5644614,54.48553026060606,4.734057865932048,47.867,933.47,2183.0,1249.53,1784.3803030303031,236.9645546372819,1357.77,4.0,13.0,9.0,7.666666666666667,2.1010101010101008,4.0,3.0,4.0,1.0,3.9696969696969697,0.05876951331496783,4.0,121.0,160.0,39.0,137.6060606060606,9.836547291092746,124.0,1.54,1.91,0.3699999999999999,1.7336363636363634,0.14192837465564737,1.54,1.0,2.0,1.0,1.7575757575757576,0.3673094582185491,1.0,0.0,1.0,1.0,0.030303030303030304,0.05876951331496786,0.0,0.0,10.0,10.0,5.575757575757576,2.108356290174472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.363636363636363,2.071625344352617,4.0,0.0,1.0,1.0,0.24242424242424243,0.3673094582185491,0.0,0.0,5.0,5.0,0.15151515151515152,0.2938475665748393,0.0,0.0,8.0,8.0,4.121212121212121,2.0642791551882462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.515151515151516,1.9540863177226813,1.0,10.245,16.69,6.445000000000002,11.862131661442424,1.7285342452738295,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5157407701846047,0.6563167004718028,0.0,194.0,229.0,35.0,217.96969696969697,11.856749311294765,194.0
Al0.25CoCrCuFeNiTiMnV,1,Al0.25 Co1 Cr1 Cu1 Fe1 Ni1 Ti1 Mn1 V1,9,0.3441762633818348,0.2425819680656314,0.18372770539425967,0.1631395950960431,0.1492296276389455,13.0,29.0,16.0,25.12121212121212,2.3067033976124884,22.0,43.0,73.0,30.0,54.09090909090909,6.3911845730027546,43.0,26.9815386,63.546,36.5644614,54.48553026060607,4.734057865932046,47.867,933.47,2183.0,1249.53,1784.3803030303031,236.9645546372819,1357.77,4.0,13.0,9.0,7.666666666666667,2.1010101010101008,4.0,3.0,4.0,1.0,3.9696969696969697,0.05876951331496783,4.0,121.0,160.0,39.0,137.6060606060606,9.836547291092746,124.0,1.54,1.91,0.3699999999999999,1.7336363636363634,0.14192837465564737,1.54,1.0,2.0,1.0,1.7575757575757576,0.3673094582185491,1.0,0.0,1.0,1.0,0.030303030303030304,0.05876951331496786,0.0,0.0,10.0,10.0,5.575757575757576,2.108356290174472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.363636363636363,2.071625344352617,4.0,0.0,1.0,1.0,0.24242424242424243,0.3673094582185491,0.0,0.0,5.0,5.0,0.15151515151515152,0.2938475665748393,0.0,0.0,8.0,8.0,4.121212121212121,2.0642791551882462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.515151515151516,1.9540863177226813,1.0,10.245,16.69,6.445000000000002,11.862131661442424,1.7285342452738295,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5157407701846047,0.6563167004718028,0.0,194.0,229.0,35.0,217.96969696969697,11.856749311294765,194.0
Al0.25CoCrFeMnNi,2,Al0.25 Co1 Cr1 Fe1 Mn1 Ni1,6,0.4285714285714285,0.32604863226534486,0.2628159148459063,0.23971450386254248,0.22373694580801815,13.0,28.0,15.0,25.38095238095238,1.850340136054422,24.0,49.0,73.0,24.0,55.857142857142854,4.408163265306122,49.0,26.9815386,58.933195,31.951656399999997,54.69545231428571,3.667745044897961,51.9961,933.47,2180.0,1246.53,1759.8795238095238,182.6138775510204,1519.0,6.0,13.0,7.0,8.238095238095237,1.4149659863945576,6.0,3.0,4.0,1.0,3.9523809523809526,0.09070294784580483,4.0,121.0,139.0,18.0,131.47619047619048,5.931972789115646,124.0,1.55,1.91,0.3599999999999999,1.7585714285714285,0.13115646258503402,1.55,1.0,2.0,1.0,1.8095238095238095,0.30839002267573695,1.0,0.0,1.0,1.0,0.047619047619047616,0.09070294784580499,0.0,0.0,8.0,8.0,5.904761904761905,1.251700680272109,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.761904761904762,1.4149659863945578,6.0,0.0,1.0,1.0,0.19047619047619047,0.30839002267573695,0.0,0.0,5.0,5.0,0.23809523809523808,0.45351473922902497,0.0,0.0,5.0,5.0,3.619047619047619,1.1972789115646256,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0476190476190474,1.1972789115646258,2.0,10.245,16.48,6.235000000000001,10.874778325123808,0.6539150832743756,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8104454896551724,0.7764735316912973,0.0,194.0,229.0,35.0,219.0952380952381,10.358276643990928,194.0
